81
82
63
127
71
92
98
116
72
67
138
102
62
61
77
77
120
112
81
118
76
80
105
70
104
59
58
91
69
80
61
80
46
96
69
83
79
88
77
94
68
83
72
88
67
47
52
76
89
125
90
106
72
87
86
67
136
81
80
127
60
93
88
93
89
122
94
89
93
134
71
74
57
146
94
74
96
65
62
92
101
86
91
124
131
95
38
85
92
65
61
44
123
144
88
109
52
70
105
99
