23
33
32
54
34
31
33
45
34
33
41
56
47
41
26
39
28
41
32
28
28
40
35
53
39
38
31
44
33
35
40
27
47
39
34
51
31
40
39
50
31
39
35
45
41
29
30
32
24
30
25
42
32
53
26
43
37
54
33
32
43
31
36
21
26
35
36
34
42
29
42
39
40
35
26
66
50
33
35
31
35
43
39
35
41
38
45
44
25
35
32
34
48
41
40
46
38
39
32
46
