33
49
29
48
31
35
34
45
61
41
36
44
48
35
74
45
51
50
33
32
36
39
42
51
45
55
22
60
55
34
54
45
36
24
58
41
37
82
43
47
22
55
61
43
29
34
49
60
38
33
66
47
50
58
32
59
35
53
33
60
55
47
52
65
49
52
71
39
54
54
53
40
68
53
34
52
31
53
46
27
45
43
48
71
39
44
66
46
45
44
48
46
29
52
55
46
35
50
32
37
