94
80
73
96
113
104
169
221
48
195
137
164
264
153
178
145
125
243
156
77
156
120
164
165
129
63
135
195
167
130
161
192
116
103
126
113
147
255
149
166
200
139
70
116
217
191
98
287
162
166
95
100
101
177
193
206
150
253
171
141
158
126
103
106
95
140
126
146
211
66
163
97
149
67
176
85
83
148
135
136
221
114
137
131
163
66
112
92
146
276
117
115
191
172
180
138
272
122
72
95
