39
45
52
36
36
30
60
31
50
30
36
44
27
33
56
41
31
30
36
37
32
38
29
54
33
42
42
36
29
38
58
56
34
44
47
38
41
50
34
30
36
45
51
28
44
37
42
46
48
37
34
51
36
43
45
36
43
39
58
28
37
32
44
51
56
44
40
35
47
43
37
52
41
56
39
34
42
40
42
47
42
43
44
41
46
39
37
43
34
27
44
45
42
42
39
49
40
46
40
28
