76
48
47
43
47
50
74
61
48
48
48
40
56
35
65
54
50
51
57
74
65
56
37
52
70
49
57
63
58
56
52
71
49
72
53
66
75
51
53
60
49
62
53
49
40
44
61
65
51
66
53
57
52
46
67
51
75
58
35
54
70
50
57
54
66
69
58
39
53
65
67
60
74
59
52
48
58
65
73
47
50
66
58
60
41
42
47
54
48
43
64
49
42
64
48
77
52
60
54
48
